vendor_id,pickup_date,pickup_time,dropoff_datetime,trip_distance,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,tip_amount,total_amount,dummy_variable
1,4/18/2014,10:07:56 PM,04/18/2014 10:29:04 PM,5,40.6828537,-73.97662354,40.74523544,-73.98914337,0,19.5,1
2,4/18/2014,7:53:31 PM,04/18/2014 8:04:04 PM,6.03,40.86090851,-73.89007568,40.81299591,-73.90784454,0,19.5,1
1,4/18/2014,3:48:59 AM,04/18/2014 3:50:28 AM,0.4,40.68713379,-73.97572327,40.68790436,-73.96824646,3,7.5,1
1,4/18/2014,12:17:53 AM,04/18/2014 12:32:09 AM,3.7,40.67773438,-73.9644928,40.72182846,-73.95667267,3.75,18.75,1
2,4/18/2014,6:58:54 PM,04/18/2014 7:07:41 PM,1.34,40.7646637,-73.91649628,40.7737236,-73.91199493,0,9,1
2,4/18/2014,6:12:43 PM,04/18/2014 6:20:08 PM,1.02,40.70682144,-73.96730042,40.69496155,-73.95713043,0,8.5,1
1,4/18/2014,3:05:54 PM,04/18/2014 3:12:37 PM,1,40.84297562,-73.92281342,40.85202026,-73.93171692,0,7,1
1,4/18/2014,9:04:30 PM,04/18/2014 9:11:45 PM,1.6,40.86149216,-73.89115906,40.84385681,-73.88641357,0,9,1
1,4/18/2014,9:16:24 AM,04/18/2014 9:31:28 AM,6.2,40.75117111,-73.87180328,40.74052048,-73.78450775,3.5,24,1
2,4/18/2014,10:01:57 PM,04/18/2014 10:08:21 PM,1.31,40.68468094,-73.97890472,40.68727875,-73.99954987,0,8,1
1,4/18/2014,10:29:55 PM,04/18/2014 10:37:55 PM,0.9,40.84255981,-73.93947601,40.85067749,-73.93330383,2.25,9.75,1
2,4/18/2014,6:38:08 AM,04/18/2014 6:46:23 AM,2.08,40.82395172,-73.95217133,40.81127548,-73.92762756,0,9.5,1
2,4/18/2014,12:39:08 AM,04/18/2014 12:47:40 AM,2.2,40.71007156,-73.96259308,40.68730927,-73.96012878,0,10,1
2,4/18/2014,5:45:48 PM,04/18/2014 6:04:10 PM,8.81,40.81392288,-73.95587158,40.77429199,-73.8731308,5.5,38.83,1
2,4/18/2014,5:35:59 PM,04/18/2014 5:45:44 PM,2.15,40.65939713,-73.96276855,40.63108063,-73.96534729,2.62,13.62,1
1,4/18/2014,5:10:39 PM,04/18/2014 5:12:41 PM,0.4,40.85391235,-73.90820313,40.85387802,-73.91400146,0,5,1
2,4/18/2014,11:55:57 PM,04/19/2014 12:09:01 AM,6.74,40.76531982,-73.91377258,40.72278214,-73.84841156,0,21.5,1
1,4/18/2014,6:36:08 PM,04/18/2014 6:58:13 PM,5.5,40.76466751,-73.91220856,40.78036118,-73.97977448,0,21.5,1
2,4/18/2014,11:44:38 PM,04/18/2014 11:57:05 PM,1.69,40.72369385,-73.95072174,40.71240616,-73.96430969,2.62,13.62,1
2,4/18/2014,8:30:59 AM,04/18/2014 8:50:00 AM,6.06,40.70357513,-73.98471832,40.74735641,-73.97950745,3.8,24.8,1
1,4/18/2014,6:54:04 PM,04/18/2014 7:12:29 PM,2.7,40.82022095,-73.95517731,40.78898621,-73.94867706,0,15,1
2,4/18/2014,6:55:04 PM,04/18/2014 7:05:03 PM,2.62,40.66701508,-73.98802948,40.66044617,-73.96279907,3.45,15.45,1
2,4/18/2014,11:40:01 PM,04/19/2014 12:16:02 AM,3.47,40.7147789,-73.9586792,40.73030472,-74.00200653,1,24.5,1
2,4/18/2014,12:22:47 AM,04/18/2014 12:42:23 AM,10.19,40.74831772,-73.947258,40.63047791,-74.02442932,0,31,1
2,4/18/2014,7:52:51 AM,04/18/2014 7:57:16 AM,1.09,40.81207657,-73.95146179,40.80990601,-73.95137024,0,6.5,1
2,4/18/2014,9:30:51 PM,04/18/2014 9:36:08 PM,1.87,40.71059418,-73.96382141,40.71870422,-73.98803711,0,8.5,1
1,4/18/2014,12:07:09 PM,04/18/2014 12:19:45 PM,1.8,40.74533844,-73.88845062,40.73482513,-73.86494446,0,10.5,1
2,4/18/2014,4:25:52 PM,04/18/2014 4:49:50 PM,4.49,40.68953705,-73.99243927,40.68172455,-73.9307785,4.1,25.1,1
2,4/18/2014,1:26:41 PM,04/18/2014 1:34:14 PM,1.42,40.79803848,-73.93986511,40.84782791,-73.93422699,0,8,1
2,4/18/2014,7:23:29 PM,04/18/2014 7:27:23 PM,0.88,40.679142,-74.01075745,40.67694092,-74.00073242,0,6.5,1
2,4/18/2014,4:16:18 PM,04/18/2014 4:31:12 PM,3.64,40.70271301,-73.9827652,40.72197723,-73.9577713,3,18.5,1
2,4/18/2014,6:33:39 PM,04/18/2014 7:03:32 PM,6.8,40.66448593,-73.98352814,40.74291611,-74.00759125,5.4,32.9,1
2,4/18/2014,11:42:30 PM,04/18/2014 11:49:22 PM,1.8,40.7169342,-73.95657349,40.6951561,-73.95257568,1,9.5,1
1,4/18/2014,8:47:27 AM,04/18/2014 8:50:49 AM,1,40.83327103,-73.94179535,40.82097244,-73.9508667,0,6,1
1,4/18/2014,2:21:30 PM,04/18/2014 2:26:16 PM,1,40.74920654,-73.8901062,40.75868988,-73.89825439,0,6,1
2,4/18/2014,11:53:15 AM,04/18/2014 12:15:40 PM,3.46,40.82612228,-73.92050171,40.76813889,-73.97014618,0,17,1
2,4/18/2014,12:44:46 AM,04/18/2014 1:30:07 AM,10.25,40.6677742,-73.99095154,40.77815247,-73.97840118,5,43,1
1,4/18/2014,2:58:16 PM,04/18/2014 3:01:14 PM,0.9,40.58747482,-73.95393372,40.59339142,-73.94255829,1.5,7,1
2,4/18/2014,1:22:35 AM,04/18/2014 1:23:12 AM,0,40.74650955,-73.89081573,40.74650574,-73.89087677,0,3.5,1
2,4/18/2014,11:59:38 PM,04/19/2014 12:07:40 AM,2.8,40.76821518,-73.92047882,40.74615479,-73.89757538,0,11.5,1
2,4/18/2014,1:40:55 AM,04/18/2014 1:51:57 AM,2.27,40.67624283,-73.98373413,40.68811035,-73.95305634,2.1,13.1,1
2,4/18/2014,6:45:30 AM,04/18/2014 6:51:28 AM,1.15,40.78602219,-73.94334412,40.78033066,-73.95632172,0,6.5,1
1,4/18/2014,5:48:45 PM,04/18/2014 6:03:21 PM,2.1,40.67221451,-73.96875763,40.69155121,-73.98432922,2.5,15,1
2,4/18/2014,10:51:20 AM,04/18/2014 10:57:41 AM,1.56,40.69334793,-73.96969604,40.70312119,-73.98932648,0,7.5,1
2,4/18/2014,12:28:47 AM,04/18/2014 12:30:56 AM,0.47,40.80214691,-73.94944,40.80811691,-73.94507599,1,6,1
1,4/18/2014,6:12:10 AM,04/18/2014 6:34:47 AM,4.9,40.79653168,-73.9388504,40.85643387,-73.92669678,0,15,1
2,4/18/2014,10:58:49 AM,04/18/2014 11:08:40 AM,3.3,40.7416153,-73.92277527,40.7171669,-73.95821381,1.5,14,1
2,4/18/2014,9:26:15 AM,04/18/2014 9:48:14 AM,4.25,40.69350052,-73.98743439,40.74433136,-73.9916153,3.5,21.5,1
2,4/18/2014,12:22:02 AM,04/18/2014 12:26:38 AM,1.02,40.69226074,-73.98720551,40.69528198,-73.97344971,0,6.5,1
2,4/18/2014,12:59:17 AM,04/18/2014 1:03:24 AM,1.12,40.74708557,-73.88934326,40.74079132,-73.9003067,0,6.5,1
2,4/18/2014,11:54:27 AM,04/18/2014 12:02:49 PM,1.99,40.84551239,-73.90659332,40.84579849,-73.93621826,0,10,1
2,4/18/2014,10:08:12 PM,04/18/2014 10:24:12 PM,2.85,40.68683624,-73.95458221,40.72185516,-73.95807648,0,14,1
2,4/18/2014,4:54:40 PM,04/18/2014 5:00:16 PM,1.11,40.70251083,-73.98973083,40.6935463,-73.97949982,1.5,9.5,1
2,4/18/2014,5:46:01 PM,04/18/2014 5:51:14 PM,0.84,40.71532059,-73.94445801,40.7250824,-73.94444275,1.95,8.95,1
2,4/18/2014,10:04:58 PM,04/18/2014 10:20:39 PM,4.18,40.71411133,-73.95568848,40.7564888,-73.92543793,0,16.5,1
2,4/18/2014,1:45:41 AM,04/18/2014 2:02:49 AM,7.05,40.80184555,-73.95729828,40.71766663,-73.97994232,0,23,1
2,4/18/2014,9:46:38 PM,04/18/2014 10:00:20 PM,5.05,40.8520813,-73.82724762,40.8730545,-73.88696289,2,17,1
2,4/18/2014,12:15:34 PM,04/18/2014 12:49:32 PM,4.19,40.7653656,-73.91267395,40.75821686,-73.95828247,0,7.5,1
2,4/18/2014,2:34:50 AM,04/18/2014 2:48:05 AM,1.77,40.74706268,-73.88780975,40.75294876,-73.90612793,0,10,1
1,4/18/2014,3:10:53 PM,04/18/2014 3:27:52 PM,2.2,40.82233429,-73.94030762,40.84751892,-73.93512726,0,13,1
2,4/18/2014,9:11:49 PM,04/18/2014 9:21:48 PM,2.81,40.78785706,-73.94127655,40.82219315,-73.91105652,0,11.5,1
1,4/18/2014,8:00:56 PM,04/18/2014 8:12:51 PM,5,40.7153244,-73.94348907,40.69361115,-73.99765778,3.5,21,1
1,4/18/2014,5:10:33 PM,04/18/2014 5:38:39 PM,5,40.68433762,-73.99494171,40.64368057,-73.94081879,0,22.5,1
2,4/18/2014,1:33:32 AM,04/18/2014 1:35:29 AM,0.68,40.73111725,-73.95783997,40.72573471,-73.95080566,1.35,6.35,1
2,4/18/2014,12:11:44 AM,04/18/2014 12:29:12 AM,3.83,40.69729614,-73.93587494,40.74668121,-73.9451828,3.88,19.88,1
2,4/18/2014,1:12:43 PM,04/18/2014 1:21:23 PM,1.81,40.84205246,-73.88413239,40.82976532,-73.90746307,0,9,1
2,4/18/2014,12:12:17 PM,04/18/2014 12:19:24 PM,1.08,40.6844902,-73.98699188,40.67412186,-73.97879791,0,7,1
2,4/18/2014,1:20:27 PM,04/18/2014 2:04:07 PM,11.21,40.71079636,-73.82227325,40.76554871,-73.99121857,0,40.5,1
1,4/18/2014,12:51:42 PM,04/18/2014 1:05:10 PM,4.6,40.83086014,-73.94747925,40.77654648,-73.98691559,0,16.5,1
2,4/18/2014,6:27:32 PM,04/18/2014 6:32:42 PM,1.03,40.80863571,-73.94487762,40.80038834,-73.94539642,0,7.5,1
2,4/18/2014,7:44:52 PM,04/18/2014 7:52:10 PM,0.82,40.74283218,-73.88275146,40.74868774,-73.88505554,0,8,1
1,4/18/2014,7:50:29 PM,04/18/2014 7:57:39 PM,1.2,40.73281479,-73.95462799,40.71916199,-73.9609375,0,8.5,1
2,4/18/2014,11:26:03 AM,04/18/2014 11:30:32 AM,1.36,40.7952652,-73.94208527,40.80908203,-73.94665527,0,6.5,1
2,4/18/2014,6:03:37 PM,04/18/2014 6:10:09 PM,1.31,40.74623871,-73.90304565,40.73141098,-73.90001678,0,8.5,1
1,4/18/2014,10:52:17 PM,04/18/2014 10:53:59 PM,0.3,40.66929626,-73.98621368,40.66639328,-73.98220062,0,4.5,1
2,4/18/2014,12:54:53 AM,04/18/2014 1:17:43 AM,6.46,40.81097031,-73.95303345,40.73000717,-73.98712158,0,23,1
2,4/18/2014,11:00:20 AM,04/18/2014 11:09:34 AM,3.42,40.81479645,-73.95870209,40.84341812,-73.93769836,0,12.5,1
2,4/18/2014,1:22:33 PM,04/18/2014 1:27:19 PM,1.58,40.71375275,-73.83023071,40.72532654,-73.81246185,1.3,8.3,1
2,4/18/2014,3:38:01 PM,04/18/2014 3:46:23 PM,0.96,40.68267059,-73.97940063,40.67284012,-73.97119904,0,7.5,1
2,4/18/2014,8:27:59 PM,04/18/2014 8:33:49 PM,0.95,40.6860199,-73.99604797,40.69719696,-73.99491882,0.5,7.5,1
2,4/18/2014,9:54:28 PM,04/18/2014 9:58:14 PM,1.6,40.7882309,-73.95324707,40.78193665,-73.94848633,0,7.5,1
2,4/18/2014,3:18:00 PM,04/18/2014 3:34:22 PM,2.88,40.79700851,-73.94987488,40.76631546,-73.95152283,0,13,1
2,4/18/2014,1:13:26 PM,04/18/2014 1:28:41 PM,3.56,40.67131805,-73.97792053,40.68417358,-73.93664551,2.8,17.3,1
1,4/18/2014,8:10:25 AM,04/18/2014 8:34:42 AM,16.4,40.69375229,-73.96321869,40.64735031,-73.78900146,8,53,1
2,4/18/2014,4:44:56 PM,04/18/2014 5:07:17 PM,3.32,40.74850845,-73.87753296,40.71852493,-73.90807343,0,17.5,1
2,4/18/2014,11:48:30 AM,04/18/2014 11:56:31 AM,0.94,40.80196381,-73.94937897,40.80422974,-73.93723297,0,7.5,1
1,4/18/2014,9:28:11 PM,04/18/2014 9:40:39 PM,1.5,40.72869873,-73.95911407,40.71496582,-73.96246338,2,12,1
2,4/18/2014,11:46:51 PM,04/18/2014 11:54:24 PM,1.55,40.80805588,-73.96365356,40.82360077,-73.94878387,2.12,11.12,1
2,4/18/2014,10:04:19 AM,04/18/2014 10:10:36 AM,1.37,40.81238174,-73.9366684,40.80591583,-73.95426941,0,7.5,1
2,4/18/2014,11:48:16 PM,04/19/2014 12:14:06 AM,2.89,40.72200012,-73.95782471,40.72271347,-73.98323059,0,18,1
1,4/18/2014,9:37:50 PM,04/18/2014 9:59:18 PM,4,40.68208313,-73.99367523,40.71281052,-73.96313477,0,19,1
2,4/18/2014,7:57:50 PM,04/18/2014 7:59:41 PM,0.79,40.7922287,-73.95049286,40.80126572,-73.94997406,0,6,1
2,4/18/2014,10:54:10 PM,04/18/2014 10:57:59 PM,0.81,40.81502533,-73.94288635,40.80659485,-73.94244385,0,6,1
2,4/18/2014,7:33:23 PM,04/18/2014 7:38:10 PM,1.4,40.78582382,-73.94276428,40.80103302,-73.94145966,0,7.5,1
2,4/18/2014,6:19:23 PM,04/18/2014 6:32:48 PM,3.84,40.80745697,-73.91872406,40.88735199,-73.84856415,0,16,1
2,4/18/2014,6:49:33 PM,04/18/2014 6:55:39 PM,0.96,40.72174454,-73.84403992,40.73351288,-73.84983826,0,7.5,1
2,4/18/2014,11:05:48 PM,04/18/2014 11:19:40 PM,3.06,40.68326569,-73.97675323,40.64977646,-73.96102142,0,13.5,1
1,4/18/2014,1:37:48 PM,04/18/2014 1:45:36 PM,1.3,40.8671875,-73.92095184,40.86177444,-73.90299225,0,8,1
2,4/18/2014,9:34:04 AM,04/18/2014 9:49:37 AM,7.31,40.72866058,-73.85783386,40.74644089,-73.97264862,2,30.33,1
2,4/18/2014,10:11:42 PM,04/18/2014 10:17:47 PM,0.9,40.71796036,-73.95761108,40.71870041,-73.94512939,0,7,1
2,4/18/2014,11:56:01 PM,04/18/2014 11:59:57 PM,1.01,40.65328217,-74.00177002,40.66480255,-73.98990631,0,6.5,1
2,4/18/2014,5:05:31 AM,04/18/2014 5:14:42 AM,2.64,40.72147369,-73.84418488,40.71405792,-73.7995224,0,12,1
2,4/18/2014,8:09:19 PM,04/18/2014 8:30:30 PM,8.39,40.69028091,-73.98967743,40.76408386,-73.9770813,4,31.5,1
1,4/18/2014,6:38:19 PM,04/18/2014 6:45:55 PM,1.2,40.79308701,-73.94046783,40.8013382,-73.94812012,0,8.5,1
2,4/18/2014,9:49:25 PM,04/18/2014 9:58:55 PM,2,40.72121048,-73.84390259,40.70809555,-73.81591034,0,10.5,1
2,4/18/2014,2:14:37 PM,04/18/2014 2:21:10 PM,1.37,40.7141304,-73.94922638,40.74581909,-73.9566803,0,7,1
2,4/18/2014,7:11:27 PM,04/18/2014 7:19:26 PM,1.42,40.76129913,-73.91719818,40.74671936,-73.92275238,1.7,10.7,1
2,4/18/2014,8:09:57 PM,04/18/2014 8:18:13 PM,2.41,40.67657471,-74.00089264,40.70304489,-73.99072266,1.9,11.9,1
2,4/18/2014,12:38:15 PM,04/18/2014 1:16:55 PM,19.81,40.80921936,-73.94898987,40.64681625,-73.79032135,0,57.83,1
2,4/18/2014,11:32:18 AM,04/18/2014 12:00:10 PM,8.24,40.73019409,-73.86190033,40.74896622,-73.99153137,0,35.33,1
1,4/18/2014,4:00:20 PM,04/18/2014 4:10:11 PM,1.8,40.70339966,-73.80001068,40.70662308,-73.83304596,0,10.5,1
1,4/18/2014,4:36:48 PM,04/18/2014 4:50:27 PM,4.2,40.73297119,-73.8638382,40.76003647,-73.87580872,2.5,18.5,1
2,4/18/2014,1:25:31 PM,04/18/2014 1:32:42 PM,0.94,40.71746826,-73.94490051,40.72706985,-73.95267487,0,6.5,1
1,4/18/2014,12:17:36 PM,04/18/2014 12:28:35 PM,3.4,40.80887604,-73.91614532,40.83834839,-73.92971039,0,12.5,1
2,4/18/2014,8:50:21 PM,04/18/2014 9:11:13 PM,9.76,40.69862366,-73.99241638,40.79103088,-73.94327545,5.8,35.3,1
2,4/18/2014,8:32:05 PM,04/18/2014 8:41:56 PM,1.89,40.69173813,-73.98734283,40.67464066,-74.00184631,1.9,11.9,1
2,4/18/2014,8:26:23 PM,04/18/2014 8:36:44 PM,1.7,40.80582809,-73.95045471,40.79750443,-73.96229553,0,10,1
2,4/18/2014,7:55:57 PM,04/18/2014 8:03:25 PM,1.61,40.81076813,-73.96188354,40.79032135,-73.97662354,1,10.5,1
2,4/18/2014,7:01:16 PM,04/18/2014 7:11:08 PM,1.37,40.69319534,-73.98905182,40.68359375,-73.97638702,2.38,12.38,1
2,4/18/2014,6:07:40 PM,04/18/2014 6:13:15 PM,1.3,40.87229156,-73.8784256,40.86135483,-73.86891174,0,8,1
2,4/18/2014,8:09:44 PM,04/18/2014 8:17:38 PM,1.79,40.8180275,-73.9380722,40.8021431,-73.95697021,0,9,1
2,4/18/2014,7:28:42 PM,04/18/2014 7:39:24 PM,3.78,40.75953674,-73.83034515,40.73387146,-73.8710022,0,14.5,1
2,4/18/2014,12:21:16 AM,04/18/2014 12:37:32 AM,5.33,40.71562576,-73.94450378,40.77040482,-73.95412445,0,18.5,1
2,4/18/2014,9:57:04 PM,04/18/2014 10:06:12 PM,2.94,40.74489212,-73.93151855,40.76865387,-73.95236969,0,12,1
2,4/18/2014,11:24:59 AM,04/18/2014 11:31:57 AM,1.28,40.6790657,-73.99980927,40.67178345,-74.00941467,0,7.5,1
2,4/18/2014,2:18:25 PM,04/18/2014 2:32:50 PM,2.54,40.74427032,-73.92602539,40.77141571,-73.92655182,0,12.5,1
2,4/18/2014,10:48:19 AM,04/18/2014 11:00:27 AM,2.8,40.80441666,-73.96694946,40.77176285,-73.98057556,0,12,1
2,4/18/2014,10:36:55 PM,04/18/2014 10:51:29 PM,3.29,40.72152328,-73.8441925,40.73675537,-73.80314636,0,14,1
1,4/18/2014,9:29:43 PM,04/18/2014 9:40:01 PM,2.6,40.65721512,-73.95314026,40.63528442,-73.93347931,0,11.5,1
2,4/18/2014,8:19:39 AM,04/18/2014 8:44:34 AM,6.82,40.78659821,-73.95279694,40.75014877,-73.98453522,0,24.5,1
2,4/18/2014,2:20:05 PM,04/18/2014 2:27:16 PM,1.68,40.68915939,-73.99311829,40.67685318,-73.9985199,0,8,1
1,4/18/2014,12:43:14 AM,04/18/2014 12:50:36 AM,1.3,40.83552933,-73.927948,40.82986069,-73.93663788,0,8,1
1,4/18/2014,7:15:30 PM,04/18/2014 7:27:03 PM,1.6,40.6799736,-73.97444916,40.6636734,-73.99106598,0,10.5,1
2,4/18/2014,7:10:08 PM,04/18/2014 7:13:34 PM,0.84,40.80791855,-73.96011353,40.81677246,-73.95386505,0,6.5,1
2,4/18/2014,10:49:45 PM,04/18/2014 10:58:44 PM,1.69,40.72658539,-73.95728302,40.70969009,-73.95264435,0,9.5,1
1,4/18/2014,2:30:57 PM,04/18/2014 2:47:00 PM,3.9,40.69714737,-73.9921875,40.72144318,-73.94101715,4.35,18.85,1
1,4/18/2014,1:47:32 PM,04/18/2014 2:07:38 PM,3.5,40.79746628,-73.93859863,40.83774185,-73.9417038,4.95,21.45,1
1,4/18/2014,8:28:33 PM,04/18/2014 8:34:38 PM,0.8,40.75823212,-73.91963959,40.76386261,-73.92919922,0,6.5,1
2,4/18/2014,12:46:39 AM,04/18/2014 12:56:56 AM,5.11,40.81001663,-73.94380188,40.82414246,-73.87706757,0,17,1
2,4/18/2014,8:39:12 PM,04/18/2014 9:04:23 PM,4.92,40.71656036,-73.95566559,40.65571213,-73.93474579,0,20.5,1
2,4/18/2014,11:34:47 PM,04/18/2014 11:47:29 PM,2.71,40.68002319,-73.97811127,40.6478653,-74.00749969,0,13,1
2,4/18/2014,8:27:50 PM,04/18/2014 8:42:42 PM,3.2,40.7189064,-73.96089935,40.71811295,-73.99771118,2.8,17.3,1
2,4/18/2014,11:54:47 AM,04/18/2014 12:00:43 PM,1.19,40.8128624,-73.9559021,40.79089355,-73.95091248,0,7,1
2,4/18/2014,12:04:53 PM,04/18/2014 12:38:21 PM,20.94,40.8405304,-73.93984985,40.64524841,-73.77636719,10,67.83,1
1,4/18/2014,8:04:49 AM,04/18/2014 8:19:45 AM,5.5,40.66480255,-73.98072815,40.61483383,-74.02342987,4,23,1
2,4/18/2014,4:58:23 PM,04/18/2014 5:33:32 PM,9.06,40.71385574,-73.8299408,40.70271301,-73.83239746,0,33,1
1,4/18/2014,4:28:31 AM,04/18/2014 4:40:14 AM,4.1,40.74772644,-73.88323975,40.76657486,-73.8267746,0,15,1
1,4/18/2014,8:29:39 PM,04/18/2014 8:39:12 PM,1.4,40.70394135,-73.98643494,40.68912125,-73.99252319,0,9,1
2,4/18/2014,9:17:35 AM,04/18/2014 9:28:53 AM,2.86,40.80526352,-73.94720459,40.77321625,-73.96479797,2,13,1
2,4/18/2014,5:22:13 PM,04/18/2014 5:47:52 PM,6.5,40.81086349,-73.9567337,40.75091171,-73.99007416,0,26.5,1
2,4/18/2014,4:24:54 PM,04/18/2014 4:41:12 PM,3.21,40.71254349,-73.9624939,40.69169617,-73.98737335,0,15,1
2,4/18/2014,8:20:39 PM,04/18/2014 8:27:04 PM,0.81,40.69004059,-73.98122406,40.68743134,-73.99015045,1.3,8.3,1
2,4/18/2014,11:54:00 PM,04/18/2014 11:58:56 PM,0.63,40.80518341,-73.95487976,40.81185913,-73.95161438,0,6,1
1,4/18/2014,11:58:20 PM,04/19/2014 12:06:49 AM,2.2,40.74440384,-73.94928741,40.71746063,-73.95211029,2.1,12.6,1
2,4/18/2014,9:55:25 AM,04/18/2014 10:00:52 AM,0.71,40.76109695,-73.91615295,40.76780319,-73.91183472,0,5.5,1
2,4/18/2014,5:14:49 PM,04/18/2014 5:39:34 PM,11.26,40.6945076,-73.99816132,40.76844406,-73.86190796,0,34,1
2,4/18/2014,12:41:42 AM,04/18/2014 12:47:30 AM,3.42,40.71694183,-73.95653534,40.70288467,-73.99414825,2.3,14.3,1
2,4/18/2014,10:24:51 AM,04/18/2014 10:29:48 AM,0.71,40.8308754,-73.94708252,40.85663223,-73.93261719,0,5.5,1
1,4/18/2014,8:10:09 AM,04/18/2014 8:21:21 AM,2.2,40.82566452,-73.95142365,40.80451584,-73.93817139,0,11,1
2,4/18/2014,8:14:04 PM,04/18/2014 8:22:13 PM,0.98,40.74185562,-73.88092041,40.75202179,-73.87898254,0,8,1
2,4/18/2014,1:10:13 PM,04/18/2014 1:27:38 PM,4.02,40.80622101,-73.96508789,40.75640488,-73.97372437,3.2,19.7,1
2,4/18/2014,6:11:41 PM,04/18/2014 6:26:02 PM,2.12,40.74720764,-73.88943481,40.73041916,-73.858078,2.4,14.9,1
1,4/18/2014,3:13:33 AM,04/18/2014 3:18:33 AM,1,40.69363403,-73.96914673,40.69001007,-73.96282196,0,7,1
2,4/18/2014,6:03:23 PM,04/18/2014 6:12:56 PM,3.62,40.76743698,-73.88800049,40.75879669,-73.8321991,0,13.5,1
2,4/18/2014,11:51:15 AM,04/18/2014 12:02:45 PM,1.64,40.84310532,-73.94185638,40.85952759,-73.93017578,2,12,1
2,4/18/2014,12:04:54 AM,04/18/2014 12:11:50 AM,0.82,40.74851608,-73.87612915,40.75716782,-73.88083649,0,7,1
2,4/18/2014,10:15:59 AM,04/18/2014 10:16:45 AM,0.2,40.82603073,-73.9358139,40.84658051,-73.91649628,0,7,1
2,4/18/2014,9:19:50 PM,04/18/2014 9:30:05 PM,1.72,40.74775314,-73.88360596,40.74865341,-73.8578186,0,9.5,1
2,4/18/2014,3:31:15 PM,04/18/2014 3:45:25 PM,5.72,40.73395538,-73.87093353,40.76460648,-73.82801056,0,18.5,1
1,4/18/2014,12:30:51 PM,04/18/2014 12:45:05 PM,1.5,40.69960403,-73.98790741,40.68227768,-73.9760437,2.3,13.8,1
2,4/18/2014,10:19:20 PM,04/18/2014 10:23:28 PM,0.99,40.79182816,-73.94437408,40.80134583,-73.95253754,0,6.5,1
1,4/18/2014,3:42:29 AM,04/18/2014 3:52:28 AM,2.3,40.71405029,-73.94947052,40.70285797,-73.91369629,1.5,12.5,1
2,4/18/2014,7:55:27 PM,04/18/2014 8:29:02 PM,14.03,40.79777145,-73.93730927,40.67550278,-73.93883514,0,43,1
2,4/18/2014,5:28:53 PM,04/18/2014 5:49:52 PM,6.13,40.70338821,-73.98468018,40.74863815,-73.98285675,4,27,1
2,4/18/2014,4:09:23 PM,04/18/2014 4:10:02 PM,0,40.83314133,-73.91873169,40.83308792,-73.91877747,0,4,1
1,4/18/2014,9:10:47 AM,04/18/2014 9:21:57 AM,2.2,40.74937439,-73.8695755,40.77433395,-73.87336731,2.1,12.6,1
2,4/18/2014,11:33:22 PM,04/18/2014 11:45:06 PM,2.7,40.68070602,-73.95355225,40.69490814,-73.98655701,0,12.5,1
2,4/18/2014,7:46:05 PM,04/18/2014 7:51:16 PM,0.95,40.7350769,-73.87413788,40.74069595,-73.89022064,0,7.5,1
2,4/18/2014,11:19:29 AM,04/18/2014 11:25:42 AM,1.53,40.82275391,-73.94203949,40.80355453,-73.95600128,0,8,1
2,4/18/2014,3:47:33 PM,04/18/2014 4:07:13 PM,7.71,40.67930603,-73.92913818,40.7638588,-73.95449066,2,26,1
2,4/18/2014,7:16:09 PM,04/18/2014 7:18:29 PM,0.58,40.75411224,-73.94236755,40.7604332,-73.93817902,0,5.5,1
2,4/18/2014,11:00:21 PM,04/18/2014 11:05:25 PM,1.2,40.72106552,-73.84414673,40.72964096,-73.83110809,0,7,1
2,4/18/2014,9:36:48 PM,04/18/2014 9:44:38 PM,1.6,40.70041275,-73.80752563,40.70431137,-73.78339386,0,8.5,1
2,4/18/2014,11:09:34 PM,04/18/2014 11:12:40 PM,0.77,40.82958984,-73.94814301,40.83792114,-73.94054413,0,6,1
2,4/18/2014,1:15:55 AM,04/18/2014 1:44:35 AM,8.59,40.75518036,-73.88981628,40.79264069,-73.97467804,0,29,1
2,4/18/2014,9:20:44 AM,04/18/2014 9:46:10 AM,8.81,40.73784637,-73.92160034,40.70879364,-74.01279449,4.5,38.33,1
2,4/18/2014,1:05:52 AM,04/18/2014 1:10:46 AM,0.68,40.71783829,-73.95764923,40.71121597,-73.95785522,1,7,1
1,4/18/2014,1:59:14 AM,04/18/2014 2:03:26 AM,1,40.71439743,-73.96141815,40.72486877,-73.94940186,0,6.5,1
2,4/18/2014,7:03:16 PM,04/18/2014 7:07:55 PM,1.02,40.69050598,-73.95861816,40.68180084,-73.9666214,0,7,1
1,4/18/2014,4:35:17 PM,04/18/2014 5:13:36 PM,6.1,40.69348526,-73.98736572,40.76037598,-73.9849472,5.8,34.8,1
1,4/18/2014,7:57:03 AM,04/18/2014 8:05:22 AM,2.2,40.79702759,-73.94955444,40.76969147,-73.96852112,0,9.5,1
2,4/18/2014,9:30:49 AM,04/18/2014 9:40:04 AM,3.27,40.68407059,-73.99224091,40.70506668,-74.0136795,2,13.5,1
2,4/18/2014,8:16:21 PM,04/18/2014 8:25:53 PM,3.13,40.7997818,-73.94072723,40.76260757,-73.95966339,2.3,14.3,1
1,4/18/2014,11:29:43 AM,04/18/2014 11:38:36 AM,1.4,40.86251831,-73.90050507,40.85385513,-73.88157654,0,8,1
